movieId,userId,rating,timestamp,tmdbId
102686,89,3.5,1520408925,109439
102747,89,3.5,1520409518,2077
102984,89,4.5,1520409345,133463
103602,89,5.0,1520408944,178946
104211,89,2.5,1520408542,138832
104339,89,3.5,1520409056,157360
104875,89,4.5,1520409449,115199
105540,89,4.5,1520409146,51985
105746,89,4.5,1520409560,173495
106540,89,3.0,1520408982,146239
106594,89,4.5,1520409129,137312
106927,89,3.0,1520409573,39260
107951,89,5.0,1520409436,204810
108078,89,5.0,1520409580,206408
108156,89,3.5,1520408705,168530
108932,89,5.0,1520408471,137106
108949,89,3.5,1520408861,209247
109241,89,5.0,1520409332,146375
109374,89,3.5,1520408945,120467
109596,89,4.0,1520409083,85444
110130,89,5.0,1520409430,227783
111146,89,4.5,1520408974,258096
111617,89,3.5,1520408947,232672
112138,89,3.0,1520408629,187017
113252,89,4.0,1520409029,253306
113453,89,2.5,1520408844,193893
115111,89,3.5,1520409381,48585
116718,89,3.5,1520409655,37133
116738,89,3.5,1520409582,77067
116817,89,4.5,1520409357,244403
116897,89,2.5,1520408277,265195
117109,89,4.5,1520409426,301566
117590,89,4.0,1520408746,227159
118270,89,5.0,1520409402,123107
118530,89,4.5,1520409207,42441
118572,89,4.0,1520408985,253272
118834,89,5.0,1520409188,24388
118862,89,4.0,1520409021,137347
118894,89,5.0,1520409061,32916
119141,89,2.5,1520408871,228967
119155,89,4.5,1520408733,181533
119714,89,3.5,1520409550,298533
120813,89,4.5,1520409367,27317
121007,89,4.0,1520408968,14749
121097,89,4.5,1520409085,50327
121338,89,4.5,1520409119,19254
121342,89,3.5,1520409121,26190
121469,89,4.5,1520409500,14862
121781,89,5.0,1520409168,30178
122092,89,5.0,1520409152,14407
124273,89,4.5,1520408923,48132
124404,89,5.0,1520409348,85439
125970,89,3.5,1520409057,27850
125974,89,3.5,1520409107,34560
126088,89,5.0,1520409176,48874
126577,89,4.0,1520409070,89247
126921,89,5.0,1520409407,9948
127052,89,2.5,1520408282,20875
127134,89,3.5,1520409574,232572
128087,89,5.0,1520409504,102959
128089,89,4.5,1520409186,27866
128366,89,4.0,1520409004,251016
128520,89,2.5,1520408901,252838
128594,89,4.0,1520409028,263105
128852,89,4.5,1520409173,17870
128944,89,3.5,1520408966,11425
128968,89,5.0,1520409399,15567
129011,89,3.5,1520409650,13590
129354,89,5.0,1520408802,256591
130452,89,4.0,1520409382,252512
130518,89,4.5,1520409132,213110
130520,89,2.0,1520408586,228161
131013,89,2.5,1520408908,257091
131098,89,5.0,1520409448,238302
131104,89,4.5,1520409483,33436
131130,89,5.0,1520409323,24696
131439,89,3.0,1520408675,237756
131610,89,5.0,1520409458,46836
131826,89,3.5,1520408951,320996
132153,89,5.0,1520409343,253303
132422,89,4.5,1520409492,278316
132496,89,4.5,1520409189,256924
132584,89,3.5,1520409081,50794
132800,89,4.5,1520409127,284537
133712,89,3.0,1520408980,31139
133867,89,4.5,1520409360,248574
133879,89,4.0,1520409103,5061
134004,89,5.0,1520409359,25973
134334,89,4.5,1520409179,20359
134847,89,5.0,1520409207,86541
135777,89,4.5,1520409425,19670
135887,89,4.5,1520408722,211672
135937,89,3.0,1520409567,10450
136341,89,5.0,1520409192,16390
136353,89,5.0,1520409074,12902
136355,89,5.0,1520409066,119321
136359,89,5.0,1520409395,36972
136503,89,5.0,1520409404,60293
136834,89,5.0,1520409019,33723
139157,89,4.5,1520409499,329134
139640,89,5.0,1520409330,326215
139994,89,4.0,1520409389,30459
140133,89,5.0,1520409577,27412
140481,89,4.5,1520409335,278604
140541,89,4.0,1520409521,143634
140561,89,4.0,1520409401,343295
140711,89,3.5,1520408959,261392
141513,89,4.0,1520409405,253255
141544,89,2.5,1520408842,310135
141646,89,3.5,1520409051,287241
141830,89,2.0,1520408838,57778
141928,89,5.0,1520409361,317981
142196,89,4.5,1520409457,32285
142444,89,5.0,1520409484,285840
142550,89,4.5,1520409140,315841
142831,89,4.5,1520409391,19636
143031,89,5.0,1520409090,13968
143559,89,5.0,1520409581,323792
144222,89,3.0,1520409645,230211
145491,89,3.5,1520409039,34729
146244,89,4.0,1520409515,13986
146684,89,5.0,1520409464,367326
146986,89,4.0,1520409513,53179
147410,89,5.0,1520409171,321751
147936,89,4.5,1520409092,104515
148632,89,4.5,1520409568,333088
148775,89,4.0,1520408998,26736
149350,89,5.0,1520409463,356486
149352,89,1.5,1520408895,274167
149406,89,4.0,1520408477,140300
149508,89,5.0,1520409454,92499
149566,89,5.0,1520409393,102051
150554,89,5.0,1520409344,32643
151739,89,2.0,1520408825,291870
153386,89,3.0,1520409643,46632
153408,89,4.0,1520409445,16403
155589,89,3.0,1520409520,55495
156781,89,4.0,1520409570,24784
157296,89,5.0,1520409109,127380
157775,89,5.0,1520409437,34935
158238,89,3.5,1520408854,290250
158398,89,5.0,1520409184,44238
158882,89,5.0,1520409576,387398
159069,89,4.5,1520409400,83501
160567,89,2.0,1520408839,316023
161131,89,2.5,1520408741,308266
163527,89,4.0,1520408953,296193
164200,89,4.5,1520408827,332210
164226,89,4.5,1520409181,339116
164707,89,4.0,1520409054,55504
167018,89,2.5,1520408863,356305
167380,89,4.5,1520409150,381289
167772,89,1.5,1520408904,16487
167854,89,4.5,1520409087,423122
169912,89,3.5,1520408978,26797
170837,89,4.0,1520409007,36968
170993,89,4.0,1520408948,15314
171751,89,2.5,1520408877,19625
171811,89,4.0,1520409555,256608
172321,89,2.0,1520408942,263029
173253,89,3.5,1520409641,454361
174681,89,3.5,1520408962,460822
176621,89,2.0,1520408791,77557
176805,89,4.0,1520409006,390407
177185,89,4.5,1520409502,468366
177765,89,2.0,1520408282,354912
179211,89,2.5,1520408792,480409
181065,89,4.0,1520408963,479269
182293,89,4.0,1520408961,152047
182297,89,4.0,1520408949,128756
182299,89,4.0,1520408882,188763
182731,89,4.5,1520409049,124117
184349,89,3.5,1520408986,22916
184791,89,4.0,1520409064,502616
1,90,3.0,856353996,862
7,90,4.0,856354037,11860
14,90,5.0,856354100,10858
17,90,5.0,856353996,4584
32,90,4.0,856353996,63
52,90,5.0,856354072,11448
58,90,5.0,856354071,11010
68,90,3.0,856354249,4482
81,90,3.0,856354174,400
82,90,5.0,856354212,880
85,90,5.0,856354195,8447
116,90,5.0,856354268,51352
562,90,4.0,856354233,11446
581,90,4.0,856354288,32562
608,90,5.0,856354037,275
617,90,4.0,856354348,4307
685,90,3.0,856354348,33245
708,90,3.0,856354071,8866
728,90,3.0,856354195,32513
735,90,4.0,856354329,21588
743,90,3.0,856354120,10535
766,90,4.0,856354232,26890
805,90,3.0,856354100,1645
818,90,5.0,856354233,12606
892,90,4.0,856354381,44705
896,90,3.0,856354513,26933
984,90,5.0,856354596,85328
1034,90,5.0,856354451,11229
1046,90,4.0,856354399,10938
1057,90,5.0,856354399,9716
1116,90,4.0,856354577,102461
1144,90,4.0,856354526,124829
1183,90,4.0,856354212,409
1353,90,3.0,856354268,25189
1356,90,4.0,856354100,199
1357,90,5.0,856354301,7863
1358,90,5.0,856354551,12498
1366,90,4.0,856354367,20539
1411,90,5.0,856354329,10549
1414,90,4.0,856354435,27265
1442,90,2.0,856354612,26306
1,91,4.0,1112713037,862
2,91,3.0,1112713392,8844
3,91,3.0,1112712323,15602
6,91,5.0,1112712032,949
10,91,3.5,1112713269,710
16,91,4.5,1112710867,524
19,91,2.0,1112713417,9273
21,91,4.0,1112712052,8012
22,91,3.5,1112712292,1710
25,91,2.0,1112713314,451
29,91,4.0,1112711719,902
32,91,4.0,1112711273,63
36,91,3.0,1112712316,687
39,91,1.5,1112713319,9603
41,91,4.0,1112716937,31174
47,91,4.5,1112712832,807
50,91,4.5,1112712816,629
58,91,2.0,1112710933,11010
88,91,3.0,1112716912,13997
92,91,2.0,1112716903,9095
95,91,3.0,1112711260,9208
104,91,1.5,1112713462,9614
110,91,4.0,1112712339,197
111,91,4.0,1112713352,103
112,91,3.0,1112710953,33542
150,91,3.5,1112712023,568
151,91,3.0,1112710950,11780
153,91,2.0,1112711306,414
158,91,2.0,1112713777,8839
160,91,2.0,1112713458,10329
161,91,3.5,1112711269,8963
163,91,5.0,1112712601,8068
165,91,3.0,1112713245,1572
172,91,4.5,1112713688,9886
173,91,3.5,1112710917,9482
185,91,2.0,1112713300,1642
186,91,2.0,1112713723,11472
196,91,3.0,1112713569,9348
208,91,2.5,1112712329,9804
223,91,3.0,1112711488,2292
225,91,3.0,1112710870,8984
231,91,3.0,1112713266,8467
235,91,4.5,1112711256,522
236,91,2.0,1112713602,397
251,91,2.5,1112717660,32631
252,91,2.5,1112713801,11777
253,91,4.5,1112713303,628
260,91,4.5,1112712846,11
266,91,3.0,1112713423,4476
288,91,3.5,1112711287,241
292,91,3.5,1112713278,6950
293,91,4.0,1112711284,101
296,91,4.5,1112711264,680
315,91,3.0,1112713686,2636
316,91,4.0,1112713249,2164
318,91,2.0,1112712135,278
322,91,2.0,1112716866,20306
329,91,2.0,1112713258,193
337,91,1.5,1112713450,1587
344,91,3.0,1112713227,3049
349,91,3.0,1112713232,9331
350,91,3.0,1112713420,10731
353,91,5.0,1112712455,9495
356,91,3.0,1112711237,13
357,91,1.5,1112713292,712
364,91,3.5,1112711195,8587
367,91,3.5,1112713273,854
368,91,3.0,1112713426,9359
370,91,3.0,1112713612,36593
374,91,1.0,1112716895,11011
376,91,2.5,1112713553,8987
377,91,3.0,1112713224,1637
380,91,3.5,1112713208,36955
384,91,3.5,1112717242,40480
410,91,3.0,1112711203,2758
420,91,1.5,1112711240,306
428,91,3.0,1112713077,1607
432,91,1.0,1112710911,11310
433,91,2.0,1112717219,18658
434,91,2.0,1112713286,9350
435,91,1.5,1112713513,9612
442,91,3.0,1112711200,9739
454,91,3.0,1112713295,37233
457,91,4.0,1112713197,5503
464,91,4.0,1112716881,2019
466,91,3.0,1112713605,9255
471,91,1.0,1112713817,11934
474,91,3.5,1112713360,9386
480,91,4.5,1112713195,329
482,91,3.5,1112716885,507
485,91,4.0,1112713741,9593
494,91,3.0,1112713473,2320
500,91,2.5,1112711245,788
502,91,1.0,1112716892,11231
515,91,1.0,1112713768,1245
520,91,3.5,1112712272,8005
533,91,4.0,1112716908,8850
539,91,2.5,1112711215,858
541,91,5.0,1112711219,78
543,91,3.5,1112712249,10442
551,91,5.0,1112711242,9479
552,91,3.0,1112712269,10057
553,91,3.5,1112713485,11969
555,91,3.5,1112713110,319
586,91,2.0,1112712333,771
587,91,2.5,1112713284,251
588,91,3.5,1112711205,812
589,91,4.0,1112711446,280
590,91,3.5,1112713201,581
592,91,5.0,1112713199,268
593,91,4.5,1112712144,274
594,91,3.0,1112711217,408
595,91,3.0,1112711215,10020
597,91,2.5,1112711248,114
606,91,4.0,1112717237,10824
608,91,3.5,1112713222,275
610,91,4.5,1112716901,11827
628,91,3.0,1112713765,1592
648,91,4.0,1112713238,954
653,91,2.5,1112710875,8840
678,91,3.0,1112712982,27768
708,91,2.5,1112711197,8866
733,91,3.0,1112713262,9802
736,91,2.5,1112711143,664
741,91,4.5,1112711494,9323
745,91,3.5,1112712296,532
750,91,5.0,1112713140,935
778,91,4.0,1112713437,627
780,91,3.5,1112713211,602
784,91,3.5,1112712276,9894
786,91,2.5,1112713400,9268
799,91,4.0,1112712586,10779
802,91,3.5,1112713566,9294
832,91,3.0,1112710947,3595
842,91,2.5,1112717229,9431
858,91,5.0,1112711140,238
866,91,4.0,1112711693,9303
903,91,4.0,1112712251,426
904,91,2.5,1112713615,567
908,91,3.0,1112710923,213
912,91,4.0,1112712320,289
919,91,3.0,1112713366,630
920,91,2.5,1112713503,770
923,91,4.0,1112710903,15
924,91,3.5,1112711183,62
1028,91,3.0,1112713728,433
1035,91,2.0,1112713738,15121
1036,91,4.0,1112713347,562
1073,91,3.0,1112713298,252
1079,91,4.0,1112711159,623
1080,91,4.0,1112710878,583
1089,91,4.0,1112711148,500
1092,91,4.5,1112712189,402
1094,91,3.0,1112713651,11386
1097,91,3.0,1112713281,601
1101,91,3.0,1112711132,744
1125,91,3.5,1112716838,11843
1127,91,4.0,1112712344,2756
1129,91,5.0,1112716825,1103
1136,91,5.0,1112711175,762
1148,91,4.0,1112712966,531
1183,91,2.5,1112711171,409
1193,91,4.0,1112711128,510
1196,91,4.5,1112711436,1891
1197,91,5.0,1112712901,2493
1198,91,5.0,1112712826,85
1199,91,4.0,1112711801,68
1200,91,5.0,1112711448,679
1201,91,4.5,1112716602,429
1206,91,5.0,1112713440,185
1207,91,3.0,1112712199,595
1208,91,2.5,1112713456,28
1210,91,4.0,1112711157,1892
1213,91,4.0,1112712318,769
1214,91,5.0,1112713343,348
1215,91,5.0,1112711597,766
1219,91,5.0,1112710880,539
1220,91,5.0,1112713446,525
1221,91,4.0,1112712986,240
1225,91,3.0,1112711137,279
1234,91,4.0,1112713646,9277
1240,91,4.5,1112711461,218
1241,91,4.5,1112711920,763
1242,91,4.0,1112712967,9665
1246,91,2.0,1112713530,207
1249,91,4.0,1112713114,9322
1253,91,3.5,1112713147,828
1257,91,2.0,1112713006,13667
1258,91,4.5,1112710883,694
1259,91,3.0,1112712007,235
1261,91,4.5,1112711601,765
1262,91,3.5,1112712861,5925
1265,91,4.0,1112713330,137
1266,91,4.0,1112713014,33
1270,91,3.5,1112713112,105
1274,91,5.0,1112713057,149
1276,91,3.0,1112712183,903
1278,91,4.5,1112713087,3034
1288,91,3.5,1112713584,11031
1291,91,4.0,1112712858,89
1297,91,2.5,1112716840,14370
1298,91,4.0,1112712050,12104
1304,91,4.0,1112710864,642
1307,91,2.5,1112713370,639
1321,91,4.5,1112711566,814
1337,91,4.5,1112712688,30346
1340,91,3.0,1112712515,229
1347,91,4.0,1112712621,377
1350,91,4.5,1112711891,794
1356,91,3.5,1112712058,199
1358,91,3.0,1112713637,12498
1370,91,3.0,1112713590,1573
1373,91,3.0,1112716855,172
1374,91,4.5,1112710890,154
1375,91,3.0,1112712203,157
1376,91,3.5,1112713745,168
1377,91,3.0,1112712213,364
1380,91,2.0,1112713666,621
1385,91,4.0,1112716833,8845
1387,91,5.0,1112713407,578
1391,91,4.0,1112713509,75
1393,91,3.0,1112713363,9390
1394,91,2.0,1112717643,378
1396,91,4.0,1112713726,2322
1405,91,3.5,1112716843,3179
1407,91,4.0,1112713534,4232
1408,91,4.0,1112712186,9361
1485,91,2.5,1112713644,1624
1500,91,3.0,1112713581,9434
1517,91,3.5,1112713476,816
1527,91,4.0,1112712045,18
1544,91,3.0,1112712229,330
1552,91,3.0,1112712196,1701
1573,91,3.0,1112713506,754
1580,91,3.5,1112711168,607
1584,91,3.0,1112711146,686
1608,91,3.0,1112713672,9772
1610,91,4.5,1112712179,1669
1617,91,2.5,1112713017,2118
1644,91,3.5,1112716801,3597
1645,91,3.0,1112712216,1813
1653,91,4.5,1112712176,782
1676,91,4.0,1112713669,563
1682,91,4.0,1112713540,37165
1687,91,3.5,1112716816,4824
1704,91,3.0,1112713388,489
1747,91,3.0,1112716508,586
1748,91,4.5,1112711563,2666
1760,91,0.5,1112717209,6116
1762,91,2.5,1112717205,9457
1771,91,4.0,1112717639,12238
1805,91,3.0,1112716793,617
1845,91,4.0,1112716790,16148
1876,91,3.0,1112716494,8656
1885,91,2.0,1112716787,9844
1909,91,3.0,1112712131,846
1917,91,2.5,1112710847,95
1921,91,5.0,1112711894,473
1923,91,3.0,1112711077,544
1954,91,5.0,1112713821,1366
1961,91,3.5,1112713372,380
1967,91,4.0,1112712575,13597
1968,91,3.0,1112713409,2108
1974,91,4.0,1112718168,4488
1981,91,2.0,1112717145,10283
1994,91,4.0,1112711583,609
2000,91,3.5,1112713550,941
2001,91,2.5,1112713805,942
2002,91,2.0,1112718181,943
2011,91,2.5,1112713558,165
2012,91,2.0,1112710901,196
2019,91,4.5,1112711080,346
2028,91,4.5,1112713067,857
2054,91,2.5,1112713690,9354
2058,91,3.0,1112718179,9631
2060,91,2.5,1112717148,14013
2072,91,2.0,1112716820,11974
2076,91,4.0,1112716797,793
2081,91,3.0,1112713827,10144
2096,91,3.0,1112718163,10882
2097,91,2.0,1112717157,24808
2100,91,3.0,1112713775,2619
2115,91,3.5,1112712160,87
2117,91,4.0,1112716780,9314
2122,91,4.0,1112717166,10823
2137,91,3.0,1112718177,15171
2138,91,4.0,1112711799,11837
2140,91,3.5,1112711902,11639
2144,91,2.0,1112718166,15144
2146,91,2.5,1112718186,11557
2160,91,4.5,1112718159,805
2174,91,4.0,1112711866,4011
2194,91,3.5,1112712930,117
2236,91,0.5,1112717161,22796
2268,91,3.0,1112718172,881
2287,91,3.5,1112712705,11071
2288,91,5.0,1112711595,1091
2289,91,3.0,1112716735,10403
2291,91,4.0,1112711687,162
2298,91,4.0,1112718156,27791
2302,91,1.0,1112713709,10377
2353,91,3.0,1112713823,9798
2355,91,3.5,1112713442,9487
2395,91,1.0,1112713704,11545
2396,91,2.0,1112713344,1934
2402,91,2.5,1112718072,1369
2403,91,4.5,1112716771,1368
2419,91,3.5,1112717612,44326
2420,91,3.5,1112718132,1885
2431,91,2.0,1112716724,10312
2450,91,2.5,1112718082,10658
2455,91,3.0,1112712642,9426
2456,91,2.5,1112717082,10344
2463,91,2.5,1112718137,12151
2502,91,4.5,1112712927,1542
2518,91,2.5,1112716733,14742
2522,91,2.0,1112717548,7227
2529,91,4.0,1112711706,871
2542,91,4.5,1112711525,100
2571,91,5.0,1112712839,603
2598,91,3.0,1112716738,12596
2599,91,2.5,1112713586,9451
2617,91,3.0,1112713655,564
2625,91,3.5,1112717624,9460
2628,91,4.0,1112713335,1893
2641,91,3.5,1112716767,8536
2651,91,1.0,1112717546,3076
2654,91,2.0,1112712571,13666
2657,91,3.0,1112712141,36685
2668,91,3.5,1112717047,17918
2683,91,3.5,1112713396,817
2692,91,4.0,1112712146,104
2699,91,2.5,1112713734,6488
2700,91,4.0,1112710957,9473
2706,91,2.0,1112711096,2105
2710,91,4.0,1112713492,2667
2712,91,4.0,1112712166,345
2713,91,3.0,1112716769,9825
2716,91,4.5,1112711100,620
2717,91,3.0,1112718067,2978
2723,91,3.5,1112716711,9824
2761,91,5.0,1112711475,10386
2762,91,4.0,1112712914,745
2782,91,2.0,1112717616,28501
2784,91,3.0,1112712664,25319
2790,91,3.0,1112711108,10768
2791,91,4.5,1112713536,813
2797,91,3.0,1112711087,2280
2804,91,3.5,1112713020,850
2817,91,2.0,1112717071,2038
2867,91,4.0,1112712670,11797
2868,91,3.0,1112717608,18086
2871,91,4.0,1112716699,10669
2890,91,2.5,1112716587,6415
2916,91,4.5,1112711113,861
2918,91,3.5,1112712932,9377
2944,91,4.0,1112712957,1654
2947,91,4.5,1112713096,658
2949,91,3.0,1112711518,646
2959,91,4.5,1112711473,550
2985,91,4.5,1112712163,5548
2987,91,4.0,1112713428,856
2990,91,2.0,1112718050,709
2992,91,3.5,1112718036,13511
2993,91,3.0,1112716680,660
2997,91,3.5,1112711084,492
3000,91,4.0,1112711478,128
3013,91,4.0,1112717436,18111
3017,91,4.0,1112717492,16288
3018,91,4.5,1112712579,1694
3031,91,3.5,1112717445,11510
3070,91,5.0,1112718040,11379
3081,91,5.0,1112711807,2668
3113,91,3.5,1112716685,9946
3114,91,4.0,1112713040,863
3147,91,2.5,1112713009,497
3153,91,4.0,1112711869,15515
3175,91,3.5,1112713784,926
3176,91,4.0,1112713809,1213
3182,91,4.0,1112717068,28216
3249,91,3.0,1112716716,11087
3254,91,2.5,1112718047,8873
3263,91,2.0,1112716708,10158
3267,91,4.0,1112711722,9367
3275,91,4.5,1112713149,8374
3298,91,4.0,1112716693,14181
3300,91,5.0,1112716706,2787
3354,91,3.0,1112718010,2067
3360,91,3.5,1112712026,5693
3408,91,2.5,1112713638,462
3421,91,3.5,1112713107,8469
3429,91,5.0,1112716478,54825
3471,91,4.0,1112713813,840
3481,91,2.5,1112713700,243
3499,91,4.0,1112713157,1700
3508,91,4.0,1112712867,10747
3535,91,4.0,1112718017,1359
3550,91,4.0,1112717038,11654
3563,91,3.0,1112717458,9456
3576,91,3.0,1112717032,12476
3578,91,3.5,1112713384,98
3623,91,2.0,1112712123,955
3633,91,3.5,1112716985,668
3671,91,4.5,1112711463,11072
3681,91,4.0,1112712864,938
3697,91,3.5,1112712435,169
3698,91,4.0,1112712418,865
3703,91,5.0,1112711730,8810
3704,91,3.5,1112718014,9355
3708,91,4.0,1112717016,11495
3727,91,4.5,1112711593,11879
3740,91,5.0,1112712465,6978
3745,91,3.0,1112712422,7450
3768,91,1.5,1112717453,27352
3785,91,4.5,1112716632,4247
3793,91,4.0,1112713489,36657
3809,91,4.0,1112712416,10276
3810,91,3.0,1112717421,19380
3826,91,3.5,1112712439,9383
3836,91,4.5,1112713063,11589
3837,91,5.0,1112717402,15158
3840,91,4.0,1112717426,26515
3841,91,2.5,1112717009,11856
3868,91,4.0,1112711569,37136
3882,91,2.0,1112716635,1588
3893,91,3.0,1112716655,10480
3897,91,1.5,1112713595,786
3917,91,4.5,1112712703,9003
3948,91,2.0,1112712411,1597
3949,91,3.0,1112711500,641
3977,91,2.0,1112712429,4327
3984,91,3.5,1112716670,681
3994,91,2.0,1112716622,9741
3996,91,4.5,1112712954,146
4007,91,3.5,1112716630,10673
4027,91,4.0,1112713755,134
4034,91,4.0,1112713811,1900
4084,91,2.5,1112716652,96
4092,91,2.5,1112717405,15785
4105,91,4.0,1112711645,764
4109,91,3.0,1112717414,15658
4214,91,2.0,1112716990,14052
4226,91,4.5,1112712170,77
4254,91,2.0,1112716988,9290
4262,91,3.5,1112712995,111
4304,91,4.0,1112717002,14268
4306,91,5.0,1112713468,808
4316,91,1.5,1112717380,50541
4327,91,2.5,1112712909,966
4340,91,1.0,1112717005,11090
4351,91,3.5,1112716638,1089
4369,91,3.5,1112712431,9799
4386,91,4.0,1112717019,10992
4438,91,3.5,1112712408,11713
4448,91,4.0,1112712414,11371
4571,91,3.0,1112712581,1648
4587,91,1.0,1112716992,2210
4599,91,3.0,1112717378,11465
4624,91,3.0,1112712697,8216
4626,91,4.0,1112712542,24739
4629,91,1.5,1112717386,27418
4641,91,1.5,1112716642,1548
4645,91,4.5,1112717833,36095
4661,91,3.0,1112716973,12150
4678,91,5.0,1112712625,11959
4720,91,4.5,1112716647,1933
4774,91,1.0,1112717363,2185
4800,91,2.5,1112717828,43860
4846,91,3.5,1112716970,12780
4850,91,4.5,1112717830,16767
4855,91,4.0,1112713071,984
4878,91,4.0,1112712017,141
4886,91,4.0,1112712128,585
4896,91,4.0,1112717839,671
4909,91,2.0,1112717398,12472
4963,91,3.5,1112712364,161
4975,91,3.5,1112716657,1903
4979,91,2.0,1112711796,9428
4987,91,3.0,1112712391,26978
4993,91,4.5,1112711439,120
5060,91,2.0,1112713641,651
5165,91,4.0,1112717803,7219
5294,91,3.5,1112712934,12149
5308,91,1.5,1112716954,12154
5346,91,2.5,1112717333,5203
5349,91,5.0,1112712351,557
5378,91,4.0,1112712379,1894
5418,91,4.0,1112716504,2501
5438,91,3.0,1112717341,10169
5445,91,3.5,1112712361,180
5459,91,2.5,1112712384,608
5464,91,2.5,1112713160,4147
5479,91,4.0,1112716967,8665
5500,91,3.5,1112716948,8764
5582,91,2.5,1112717355,14361
5585,91,1.0,1112717351,32685
5588,91,3.5,1112717809,12262
5618,91,4.0,1112712849,129
5640,91,3.0,1112717816,18983
5650,91,4.5,1112711710,12921
5669,91,3.0,1112713131,1430
5673,91,3.0,1112712369,8051
5679,91,4.0,1112711734,565
5693,91,4.5,1112716962,11009
5749,91,3.0,1112717763,24634
5903,91,4.5,1112716977,7299
5952,91,4.0,1112713695,121
5988,91,3.0,1112717772,21332
5989,91,2.5,1112713128,640
6203,91,1.5,1112717738,6524
6218,91,1.5,1112716514,455
6219,91,3.0,1112717313,10632
6242,91,4.5,1112711572,2671
6283,91,4.5,1112711118,11299
6327,91,3.5,1112712880,38868
6333,91,4.0,1112711457,36658
6365,91,3.0,1112716620,604
6375,91,3.0,1112712889,30055
6378,91,3.0,1112712373,9654
6395,91,3.5,1112712637,29425
6461,91,3.5,1112711560,6643
6503,91,1.0,1112716922,9471
6539,91,5.0,1112712353,22
6620,91,3.5,1112713155,2771
6629,91,4.0,1112712652,18573
6638,91,2.0,1112717292,19053
6659,91,5.0,1112712467,9362
6678,91,3.5,1112717289,20815
6707,91,3.5,1112717304,11547
6721,91,4.0,1112712874,10617
6731,91,4.5,1112712674,8408
6744,91,3.5,1112717308,19064
6755,91,4.0,1112711649,9707
6807,91,4.0,1112712924,4543
6820,91,5.0,1112712545,9871
6857,91,5.0,1112716461,14282
6863,91,2.5,1112711279,1584
6874,91,4.0,1112711490,24
6963,91,4.0,1112717723,30068
7000,91,3.0,1112717272,9292
7028,91,4.0,1112712992,10729
7090,91,4.5,1112712945,79
7118,91,3.5,1112713091,20043
7123,91,4.0,1112717262,2742
7153,91,4.5,1112711441,122
7308,91,2.5,1112717702,9838
7360,91,5.0,1112711923,924
7387,91,5.0,1112711727,923
7438,91,4.0,1112711466,393
7454,91,2.0,1112716929,7131
7482,91,4.0,1112711513,9461
7492,91,4.0,1112712710,26517
7561,91,3.5,1112712598,41965
7569,91,4.0,1112711522,667
7650,91,3.5,1112712463,31965
7802,91,4.0,1112711552,11474
8016,91,3.5,1112711716,5916
8147,91,4.0,1112712000,29146
8157,91,4.5,1112713120,823
8266,91,1.5,1112717277,13763
8340,91,3.5,1112717259,10734
8368,91,4.5,1112711255,673
8370,91,3.5,1112712905,246
8426,91,4.0,1112712997,33441
8501,91,4.0,1112717695,9542
8507,91,2.5,1112713025,136
8581,91,4.0,1112711427,3293
8636,91,5.0,1112712885,558
8798,91,2.5,1112713125,1538
8874,91,5.0,1112711481,747
8910,91,2.0,1112711993,1599
8961,91,4.5,1112712003,9806
27317,91,4.5,1112713059,11075
27873,91,2.5,1112712039,11401
31696,91,4.0,1112717235,561
107,92,5.0,1294941385,10874
327,92,3.5,1294941372,9067
837,92,5.0,1294941448,10830
1015,92,4.0,1294941592,6878
1021,92,3.0,1294941576,24795
1367,92,3.0,1294941797,11674
1619,92,4.0,1294941480,978
1801,92,3.0,1294941435,9313
2085,92,3.5,1294941801,12230
2087,92,4.5,1294941405,10693
2114,92,3.0,1294941607,227
2139,92,4.0,1294941502,11704
2398,92,4.0,1294941484,11881
2454,92,4.0,1294941568,11815
2501,92,4.0,1294941362,13466
2572,92,5.0,1294941782,4951
2664,92,3.5,1294941533,11549
3168,92,4.5,1294941674,624
6383,92,3.0,1294941894,584
35836,92,4.5,1294942854,6957
51662,92,4.5,1294942835,1271
54190,92,4.0,1294942995,4688
55282,92,4.0,1294941914,4513
69757,92,4.0,1294941763,19913
1,93,3.0,942767337,862
2,93,5.0,942946208,8844
10,93,4.0,942946208,710
15,93,4.0,942946091,1408
34,93,5.0,942767143,9598
60,93,4.0,942946445,11359
86,93,4.0,942946013,10534
110,93,5.0,942947377,197
168,93,4.0,942946340,6520
258,93,4.0,942946508,37108
260,93,5.0,942946932,11
316,93,5.0,942946445,2164
318,93,4.0,942947205,278
329,93,5.0,942946340,193
339,93,4.0,942766855,2064
356,93,5.0,942766907,13
357,93,4.0,942767045,712
367,93,5.0,942946986,854
380,93,5.0,942946091,36955
434,93,5.0,942946508,9350
480,93,5.0,942946013,329
527,93,5.0,942947205,424
539,93,4.0,942766957,858
558,93,4.0,942946634,15139
593,93,5.0,942947265,274
653,93,4.0,942946588,8840
736,93,4.0,942946677,664
1015,93,3.0,942946634,6878
1265,93,5.0,942767374,137
1372,93,5.0,942946588,174
1476,93,4.0,942767242,9403
1499,93,4.0,942946766,9360
1580,93,5.0,942767007,607
1641,93,4.0,942766804,9427
1704,93,5.0,942947301,489
1784,93,5.0,942766804,2898
1894,93,3.0,942946588,6068
1923,93,5.0,942767298,544
2012,93,3.0,942767242,196
